"FAC_B.Bayonne","FAC_B.Goethals","FAC_B.GWB.Lower","FAC_B.GWB.PIP","FAC_B.GWB.Upper","FAC_B.Holland","FAC_B.Lincoln","FAC_B.Outerbridge","Month_Name.April","Month_Name.August","Month_Name.December","Month_Name.February","Month_Name.January","Month_Name.July","Month_Name.June","Month_Name.March","Month_Name.May","Month_Name.November","Month_Name.October","Month_Name.September","Month","Yr","Day_Name.Friday","Day_Name.Monday","Day_Name.Saturday","Day_Name.Sunday","Day_Name.Thursday","Day_Name.Tuesday","Day_Name.Wednesday","Weekend_Weekday.Weekday","Weekend_Weekday.Weekend","Weekend_Flag","Event_Flag","TMAX","TMIN","PRCP","SNOW","SNWD","AWND","Total_Traffic","Predicted_Traffic","Error"
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2021,1,0,0,0,0,0,0,1,0,0,0,79,62,0.67,0,0,3.58,15485,17724.7578125,-2239.7578125
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2021,0,0,1,0,0,0,0,0,1,1,0,66,59,0.34,0,0,5.82,41079,39742.21875,1336.78125
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2021,0,0,1,0,0,0,0,0,1,1,0,66,59,0.34,0,0,5.82,44603,47902.45703125,-3299.45703125
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2021,0,0,1,0,0,0,0,0,1,1,0,66,59,0.34,0,0,5.82,14269,16012.7548828125,-1743.7548828125
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2021,0,0,1,0,0,0,0,0,1,1,0,66,59,0.34,0,0,5.82,59537,52242.578125,7294.421875
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2022,0,0,0,0,0,1,0,1,0,0,0,36,29,0,0,0,9.17,43371,42382.59375,988.40625
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2022,0,0,0,0,1,0,0,1,0,0,0,46,22,0.3,0,0,6.71,13815,12125.7646484375,1689.2353515625
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2020,0,0,0,0,0,0,1,1,0,0,0,56,38,0,0,0,7.61,4979,1654.74853515625,3324.25146484375
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2020,0,0,0,0,0,0,1,1,0,0,0,64,49,0.2,0,0,3.8,15558,20843.02734375,-5285.02734375
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2020,0,0,0,0,0,0,1,1,0,0,0,64,49,0.2,0,0,3.8,28725,35752.58203125,-7027.58203125
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2019,0,1,0,0,0,0,0,1,0,0,0,72,58,0,0,0,4.03,46745,51682.75,-4937.75
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2019,0,1,0,0,0,0,0,1,0,0,0,72,58,0,0,0,4.03,20546,19795.8046875,750.1953125
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2019,0,0,0,0,1,0,0,1,0,0,0,46,41,0.75,0,0,7.83,18848,18706.15625,141.84375
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2021,0,0,1,0,0,0,0,0,1,1,0,81,68,0.27,0,0,2.91,68973,72177.6796875,-3204.6796875
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2021,0,0,0,0,0,1,0,1,0,0,0,72,69,0,0,0,5.82,37420,39299.89453125,-1879.89453125
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2021,0,0,0,0,0,1,0,1,0,0,0,72,69,0,0,0,5.82,66876,62414.59375,4461.40625
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2021,0,0,0,1,0,0,0,0,1,1,0,84,72,0.03,0,0,5.37,42696,42111.15625,584.84375
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2019,0,0,0,0,1,0,0,1,0,0,0,60,44,0,0,0,6.71,10179,9967.5341796875,211.4658203125
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2019,0,0,0,1,0,0,0,0,1,1,0,66,51,0,0,0,1.57,5068,7150.26220703125,-2082.26220703125
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,2019,0,0,0,1,0,0,0,0,1,1,0,66,51,0,0,0,1.57,45986,42641.83984375,3344.16015625
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10,2019,0,0,0,0,0,1,0,1,0,0,0,64,51,0,0,0,2.91,39468,41399.76171875,-1931.76171875
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2019,0,0,0,0,0,1,0,1,0,0,0,64,51,0,0,0,2.91,18284,18935.12109375,-651.12109375
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2019,0,0,0,0,0,0,1,1,0,0,0,66,52,1.83,0,0,6.49,10616,10084.482421875,531.517578125
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2019,0,0,0,0,0,0,1,1,0,0,0,66,52,1.83,0,0,6.49,45318,46364.83203125,-1046.83203125
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2019,0,1,0,0,0,0,0,1,0,0,0,79,49,0.26,0,0,3.58,8602,9233.33203125,-631.33203125
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2019,0,1,0,0,0,0,0,1,0,0,0,79,49,0.26,0,0,3.58,45874,48462.64453125,-2588.64453125
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2019,0,1,0,0,0,0,0,1,0,0,0,79,49,0.26,0,0,3.58,62193,66081.5546875,-3888.5546875
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2019,0,1,0,0,0,0,0,1,0,0,0,79,49,0.26,0,0,3.58,59900,59624.99609375,275.00390625
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12,2020,0,1,0,0,0,0,0,1,0,0,0,40,32,0,0,0,6.04,40866,41704.0078125,-838.0078125
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,2020,0,1,0,0,0,0,0,1,0,0,0,40,32,0,0,0,6.04,54153,55618.59375,-1465.59375
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,2020,0,1,0,0,0,0,0,1,0,0,0,40,32,0,0,0,6.04,15855,16478.259765625,-623.259765625
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2021,0,0,0,1,0,0,0,0,1,1,0,84,72,0.03,0,0,5.37,49296,50841.8515625,-1545.8515625
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2021,0,0,0,1,0,0,0,0,1,1,0,84,72,0.03,0,0,5.37,67590,68486.171875,-896.171875
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2021,0,0,0,1,0,0,0,0,1,1,0,84,72,0.03,0,0,5.37,60926,60339.98046875,586.01953125
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2021,0,0,0,0,0,1,0,1,0,0,0,89,73,0,0,0,2.91,63767,62408.5234375,1358.4765625
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2021,0,0,0,0,1,0,0,1,0,0,0,77,69,0.47,0,0,3.8,9870,11139.87109375,-1269.87109375
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,2021,1,0,0,0,0,0,0,1,0,0,0,82,67,0,0,0,7.61,42492,43252.87890625,-760.87890625
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,2020,0,0,0,1,0,0,0,0,1,1,0,62,47,0,0,0,6.93,6847,9248.578125,-2401.578125
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,2020,0,0,0,1,0,0,0,0,1,1,0,62,47,0,0,0,6.93,58897,61183.609375,-2286.609375
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,2020,0,0,0,1,0,0,0,0,1,1,0,62,47,0,0,0,6.93,47243,45038.01171875,2204.98828125
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12,2020,0,0,0,0,0,1,0,1,0,0,0,39,30,0,0,0,7.61,47878,42030.4453125,5847.5546875
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2021,0,0,0,0,0,1,0,1,0,0,0,95,78,0,0,0,4.47,49932,49699.75,232.25
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,2021,0,0,0,0,0,1,0,1,0,0,0,95,78,0,0,0,4.47,42574,42203.68359375,370.31640625
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2021,0,1,0,0,0,0,0,1,0,0,0,83,67,0,0,0,3.8,50142,51342.1796875,-1200.1796875
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2019,0,0,1,0,0,0,0,0,1,1,0,67,55,0,0,0,3.58,46988,45643.4375,1344.5625
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2019,0,0,1,0,0,0,0,0,1,1,0,67,55,0,0,0,3.58,84422,81422.0859375,2999.9140625
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2021,0,1,0,0,0,0,0,1,0,0,0,83,67,0,0,0,3.8,72309,64341.3671875,7967.6328125
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,2021,1,0,0,0,0,0,0,1,0,0,0,85,70,2.06,0,0,4.03,39218,40318.6328125,-1100.6328125
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2021,1,0,0,0,0,0,0,1,0,0,0,85,70,2.06,0,0,4.03,60126,62874.33203125,-2748.33203125
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2022,0,0,1,0,0,0,0,0,1,1,0,29,13,0,0,0,5.59,43113,43271.84375,-158.84375
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2022,0,0,1,0,0,0,0,0,1,1,0,29,13,0,0,0,5.59,34835,35622.44140625,-787.44140625
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2022,0,0,1,0,0,0,0,0,1,1,0,29,13,0,0,0,5.59,65855,66814.703125,-959.703125
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2019,0,0,1,0,0,0,0,0,1,1,0,48,35,0,0,0,9.84,41563,43525.6484375,-1962.6484375
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2019,0,0,1,0,0,0,0,0,1,1,0,48,35,0,0,0,9.84,6737,7696.0302734375,-959.0302734375
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2019,0,0,1,0,0,0,0,0,1,1,0,48,35,0,0,0,9.84,16238,18948.556640625,-2710.556640625
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2019,0,0,1,0,0,0,0,0,1,1,0,48,35,0,0,0,9.84,50709,52390.75,-1681.75
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2019,0,0,0,0,0,0,1,1,0,0,0,67,41,0,0,0,7.38,57550,61978.09765625,-4428.09765625
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,2021,0,0,0,0,1,0,0,1,0,0,0,89,74,0,0,0,2.68,42930,42585.28515625,344.71484375
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,2020,0,0,0,0,0,1,0,1,0,0,0,48,41,0,0,0,5.82,59167,55840.66796875,3326.33203125
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,2020,0,0,0,0,0,1,0,1,0,0,0,48,41,0,0,0,5.82,57942,49629.60546875,8312.39453125
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12,2020,0,0,0,0,0,0,1,1,0,0,0,43,36,0,0,0,10.51,33924,34861.15625,-937.15625
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,2020,0,0,0,0,0,0,1,1,0,0,0,43,36,0,0,0,10.51,46732,49637.72265625,-2905.72265625
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12,2020,1,0,0,0,0,0,0,1,0,0,0,57,39,0,0,0,3.58,37189,37490.234375,-301.234375
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12,2020,0,0,1,0,0,0,0,0,1,1,0,58,46,0,0,0,3.8,34546,36241.3671875,-1695.3671875
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2019,0,0,1,0,0,0,0,0,1,1,0,60,43,0,0,0,2.68,47881,45907.80078125,1973.19921875
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2019,0,0,0,1,0,0,0,0,1,1,0,59,49,0.54,0,0,4.47,44189,44085.9296875,103.0703125
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2019,0,0,0,1,0,0,0,0,1,1,0,59,49,0.54,0,0,4.47,72748,67750.6875,4997.3125
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2020,0,0,0,1,0,0,0,0,1,1,0,65,47,0,0,0,2.46,15936,26741.419921875,-10805.419921875
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2020,0,0,1,0,0,0,0,0,1,1,0,56,38,0,0,0,8.95,10761,16960.970703125,-6199.970703125
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,2020,0,0,1,0,0,0,0,0,1,1,0,56,38,0,0,0,8.95,14718,15085.203125,-367.203125
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2021,0,0,0,1,0,0,0,0,1,1,0,83,66,0.49,0,0,2.68,48654,50823.6015625,-2169.6015625
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2021,0,0,0,1,0,0,0,0,1,1,0,77,66,0.04,0,0,2.01,47347,51030.28515625,-3683.28515625
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2021,0,0,0,0,0,1,0,1,0,0,0,79,65,0,0,0,1.34,38449,39266.8515625,-817.8515625
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2021,0,0,0,1,0,0,0,0,1,1,0,77,66,0.21,0,0,6.71,14264,13359.6787109375,904.3212890625
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2021,0,1,0,0,0,0,0,1,0,0,0,81,69,0,0,0,4.7,52765,51080.76171875,1684.23828125
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2021,0,1,0,0,0,0,0,1,0,0,0,81,69,0,0,0,4.7,67295,63828.21484375,3466.78515625
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2021,0,1,0,0,0,0,0,1,0,0,0,81,69,0,0,0,4.7,21925,19522.857421875,2402.142578125
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2021,0,0,0,0,0,1,0,1,0,0,0,84,71,0.83,0,0,2.68,37380,39214.859375,-1834.859375
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2021,0,0,0,0,0,1,0,1,0,0,0,84,71,0.83,0,0,2.68,50530,53755.6796875,-3225.6796875
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2022,0,0,0,1,0,0,0,0,1,1,0,26,12,0,0,7.1,6.93,14091,10385.1357421875,3705.8642578125
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2022,1,0,0,0,0,0,0,1,0,0,0,57,38,0,0,0,5.14,10554,10348.6455078125,205.3544921875
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2022,1,0,0,0,0,0,0,1,0,0,0,57,38,0,0,0,5.14,52617,57042.8515625,-4425.8515625
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2022,0,0,0,0,1,0,0,1,0,0,0,35,29,0,0,0,7.61,10366,10160.1630859375,205.8369140625
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2022,1,0,0,0,0,0,0,1,0,0,0,41,26,0.74,0.4,0,8.28,50735,53783.37890625,-3048.37890625
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2019,0,0,0,1,0,0,0,0,1,1,0,59,49,0.54,0,0,4.47,18325,19085.287109375,-760.287109375
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2019,0,0,0,1,0,0,0,0,1,1,0,59,49,0.54,0,0,4.47,48904,54884.76953125,-5980.76953125
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2022,0,1,0,0,0,0,0,1,0,0,0,40,24,0,0,0,8.5,8963,7421.2470703125,1541.7529296875
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2022,0,1,0,0,0,0,0,1,0,0,0,40,24,0,0,0,8.5,42063,42149.91796875,-86.91796875
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2022,0,1,0,0,0,0,0,1,0,0,0,40,24,0,0,0,8.5,34155,34177.53125,-22.53125
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2022,0,0,0,0,1,0,0,1,0,0,0,48,34,0,0,0,3.13,36246,36773.1328125,-527.1328125
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2022,0,0,0,0,1,0,0,1,0,0,0,48,34,0,0,0,3.13,47145,49101.7421875,-1956.7421875
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2022,0,0,0,0,1,0,0,1,0,0,0,48,34,0,0,0,3.13,43614,43400.06640625,213.93359375
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2022,0,0,0,0,1,0,0,1,0,0,0,48,34,0,0,0,3.13,56354,59190.4921875,-2836.4921875
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2019,0,0,0,0,0,0,1,1,0,0,0,49,32,0,0,0,2.46,61858,62019.82421875,-161.82421875
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2019,0,0,0,0,0,0,1,1,0,0,0,49,32,0,0,0,2.46,18493,18227.767578125,265.232421875
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2019,1,0,0,0,0,0,0,1,0,0,0,49,38,0.68,0,0,10.74,49349,45438.09765625,3910.90234375
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2019,1,0,0,0,0,0,0,1,0,0,0,49,38,0.68,0,0,10.74,64514,57615.13671875,6898.86328125
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2019,0,0,0,0,1,0,0,1,0,0,0,53,37,0,0,0,1.57,44141,41865.3515625,2275.6484375
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,2020,0,0,0,0,1,0,0,1,0,0,0,65,55,0.79,0,0,4.7,34416,35352.1328125,-936.1328125
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,2020,1,0,0,0,0,0,0,1,0,0,0,63,51,0,0,0,3.36,42540,41301.2578125,1238.7421875
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,2020,1,0,0,0,0,0,0,1,0,0,0,63,51,0,0,0,3.36,61212,60817.44921875,394.55078125
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2021,0,1,0,0,0,0,0,1,0,0,0,81,71,0.01,0,0,3.8,50784,51209.921875,-425.921875
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2021,0,1,0,0,0,0,0,1,0,0,0,81,71,0.01,0,0,3.8,9826,10865.5751953125,-1039.5751953125
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,2020,1,0,0,0,0,0,0,1,0,0,0,63,51,0,0,0,3.36,15896,12259.7314453125,3636.2685546875
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2021,0,1,0,0,0,0,0,1,0,0,0,81,71,0.01,0,0,3.8,61726,63923.5,-2197.5
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2021,0,0,0,0,0,1,0,1,0,0,0,86,73,0,0,0,2.46,52304,52196.9453125,107.0546875
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2021,0,0,0,0,0,1,0,1,0,0,0,86,73,0,0,0,2.46,10053,10775.998046875,-722.998046875
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,2021,0,0,0,0,0,1,0,1,0,0,0,86,73,0,0,0,2.46,44189,42169.81640625,2019.18359375
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2021,0,1,0,0,0,0,0,1,0,0,0,88,72,0.78,0,0,2.24,51394,51515.921875,-121.921875
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,2020,0,0,0,1,0,0,0,0,1,1,0,40,33,0,0,0,10.74,31778,32955.3359375,-1177.3359375
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,2020,0,0,0,1,0,0,0,0,1,1,0,40,33,0,0,0,10.74,14604,14908.1494140625,-304.1494140625
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2019,0,0,0,0,1,0,0,1,0,0,0,53,37,0,0,0,1.57,40425,39620.0234375,804.9765625
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2019,0,0,0,0,1,0,0,1,0,0,0,53,37,0,0,0,1.57,60771,63518.46875,-2747.46875
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2019,0,0,0,0,1,0,0,1,0,0,0,53,37,0,0,0,1.57,18864,19487.65625,-623.65625
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2019,0,0,1,0,0,0,0,0,1,1,0,68,39,0,0,0,3.36,46651,46095.546875,555.453125
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2021,0,0,0,0,0,0,1,1,0,0,0,76,67,0,0,0,4.92,65163,63899.20703125,1263.79296875
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2021,0,0,0,0,1,0,0,1,0,0,0,81,69,0,0,0,3.8,52508,50652.359375,1855.640625
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2021,0,0,0,0,1,0,0,1,0,0,0,81,69,0,0,0,3.8,68075,62888.5703125,5186.4296875
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2021,1,0,0,0,0,0,0,1,0,0,0,88,70,0,0,0,3.36,71260,67681.8984375,3578.1015625
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2021,0,0,1,0,0,0,0,0,1,1,0,87,73,0,0,0,4.47,67251,73414.3046875,-6163.3046875
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2021,0,0,1,0,0,0,0,0,1,1,0,87,73,0,0,0,4.47,17871,15599.9423828125,2271.0576171875
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2021,0,0,1,0,0,0,0,0,1,1,0,87,73,0,0,0,4.47,68931,57317.80078125,11613.19921875
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2019,0,0,0,0,0,1,0,1,0,0,0,66,44,0,0,0,9.4,55287,59162.15234375,-3875.15234375
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2019,0,0,0,0,0,1,0,1,0,0,0,64,57,0.02,0,0,7.83,54819,53909.90625,909.09375
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2019,0,0,0,0,0,0,1,1,0,0,0,63,58,0.06,0,0,3.13,44161,43290.28515625,870.71484375
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2019,0,0,0,0,0,0,1,1,0,0,0,69,55,0,0,0,5.82,51434,52464.71484375,-1030.71484375
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2022,0,0,1,0,0,0,0,0,1,1,0,30,20,0,0,3.1,6.04,29869,33432.0859375,-3563.0859375
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2022,0,0,1,0,0,0,0,0,1,1,0,30,20,0,0,3.1,6.04,59619,52614.17578125,7004.82421875
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2022,1,0,0,0,0,0,0,1,0,0,0,43,21,0,0,0,8.28,45019,44843.19140625,175.80859375
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2021,0,0,0,0,0,0,1,1,0,0,0,98,73,0.65,0,0,5.14,41367,40642.33203125,724.66796875
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2021,0,0,0,0,0,0,1,1,0,0,0,98,73,0.65,0,0,5.14,60251,60786.47265625,-535.47265625
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2021,0,0,0,0,0,0,1,1,0,0,0,91,71,0,0,0,2.46,44625,50050.0859375,-5425.0859375
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,2021,0,0,0,0,0,0,1,1,0,0,0,91,71,0,0,0,2.46,41693,42601.25,-908.25
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2019,0,0,0,0,0,1,0,1,0,0,0,49,33,0,0,0,7.83,39500,42138.6484375,-2638.6484375
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2019,0,0,0,0,0,1,0,1,0,0,0,49,33,0,0,0,7.83,8821,9786.6201171875,-965.6201171875
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2019,0,0,0,0,0,1,0,1,0,0,0,49,33,0,0,0,7.83,45997,46444.3515625,-447.3515625
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2019,0,0,0,0,1,0,0,1,0,0,0,63,53,0.34,0,0,6.26,46984,46788.10546875,195.89453125
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10,2019,0,0,0,0,1,0,0,1,0,0,0,63,53,0.34,0,0,6.26,39768,39793.09765625,-25.09765625
